################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.5742932138521157E-01 a       117     0     8     1    12
 -1.0007509123831619E+00 a       118     0     8     1    13
 -7.2655226664195538E-01 a       119     0     8     1    14
  2.0712970396158720E-01 a       120     0     8     1    15
 -9.1860748455732799E-01 a       121     0     9     1     1
  2.8094610045328477E-01 a       122     0     9     1     2
  4.9286816618953411E-01 a       123     0     9     1     3
 -2.2715701098848053E+00 a       124     0     9     1     4
 -7.6989289343785117E-01 a       125     0     9     1     5
  2.2446308829190853E+00 a       126     0     9     1     6
 -2.7188976968346884E-01 a       127     0     9     1     7
 -1.3792375699392176E+00 a       128     0     9     1     8
 -2.7581835322830783E+00 a       129     0     9     1     9
  3.7490975360428513E+00 a       130     0     9     1    10
 -3.0206560545417116E-01 a       131     0     9     1    11
  8.9066402031134850E-01 a       132     0     9     1    12
 -7.7392549775832625E-02 a       133     0     9     1    13
  4.7368175907416454E-01 a       134     0     9     1    14
  2.6421318562075278E-02 a       135     0     9     1    15
 -7.9152243554571411E-01 a       136     0    10     1     1
 -1.4168172594359356E+00 a       137     0    10     1     2
 -1.4022711501968790E-01 a       138     0    10     1     3
 -8.4479620146703498E-03 a       139     0    10     1     4
  4.1842090055731362E-01 a       140     0    10     1     5
 -2.8848666248593058E-01 a       141     0    10     1     6
 -1.6995638422476793E+00 a       142     0    10     1     7
 -6.1779270950915655E-01 a       143     0    10     1     8
  3.9705084158453163E-01 a       144     0    10     1     9
 -8.9237394604737663E-01 a       145     0    10     1    10
 -1.3248222516180388E+00 a       146     0    10     1    11
  1.8677690623654916E-01 a       147     0    10     1    12
  1.3604116304012215E+00 a       148     0    10     1    13
 -4.1698437727599257E-02 a       149     0    10     1    14
  1.7134183449004223E+00 a       150     0    10     1    15
  2.0462093070804626E+00 a       151     0    11     1     1
  9.3467955391973445E-01 a       152     0    11     1     2
 -8.2501322484472561E-02 a       153     0    11     1     3
 -1.6187532882378026E+00 a       154     0    11     1     4
 -3.1908657792131667E-01 a       155     0    11     1     5
  2.3812218285101290E+00 a       156     0    11     1     6
  2.4570895087678923E-01 a       157     0    11     1     7
  3.4155035351274637E-01 a       158     0    11     1     8
 -8.3794663032956884E-01 a       159     0    11     1     9
 -3.5835296426145020E+00 a       160     0    11     1    10
  1.0935824290767144E+00 a       161     0    11     1    11
 -1.0429790941185784E+00 a       162     0    11     1    12
 -4.9382123938493117E-01 a       163     0    11     1    13
 -2.5613963881165396E+00 a       164     0    11     1    14
 -8.2967156699254363E-01 a       165     0    11     1    15
 -9.5098958962812263E-01 a       166     0    12     1     1
  6.9766258250108526E-01 a       167     0    12     1     2
 -1.8246071462557307E+00 a       168     0    12     1     3
 -2.0280886008417611E+00 a       169     0    12     1     4
 -9.4044009835650333E-01 a       170     0    12     1     5
  3.1590207081348409E+00 a       171     0    12     1     6
  2.9528511840372111E+00 a       172     0    12     1     7
 -1.3459072779272729E+00 a       173     0    12     1     8
 -1.5066038704818254E+00 a       174     0    12     1     9
 -6.2113532971484400E+00 a       175     0    12     1    10
 -4.7358269120648222E-01 a       176     0    12     1    11
 -2.2166449468209621E+00 a       177     0    12     1    12
 -2.4005064219447214E+00 a       178     0    12     1    13
 -1.7443675426818159E-01 a       179     0    12     1    14
 -6.3930875567779777E-01 a       180     0    12     1    15
  1.2297048076177002E+00 a       181     0    13     1     1
  2.0224463194352671E+00 a       182     0    13     1     2
  2.3421579623340471E-02 a       183     0    13     1     3
 -3.3028393761468877E-01 a       184     0    13     1     4
  7.1925918362795527E-01 a       185     0    13     1     5
 -7.3270608043714969E-01 a       186     0    13     1     6
  7.9408004045702985E-01 a       187     0    13     1     7
  9.3896374385652592E-01 a       188     0    13     1     8
 -1.2257650952105537E+00 a       189     0    13     1     9
  5.9235038797305795E-01 a       190     0    13     1    10
 -2.7559207215742754E-01 a       191     0    13     1    11
 -4.9946778466250369E-01 a       192     0    13     1    12
 -1.5866525788152654E+00 a       193     0    13     1    13
  2.2239783986298205E-02 a       194     0    13     1    14
  7.8440756168044268E-01 a       195     0    13     1    15
 -1.8608903166304172E+00 a       196     0    14     1     1
  1.2346172751719058E+00 a       197     0    14     1     2
 -1.9983848950270804E+00 a       198     0    14     1     3
 -5.9386455760264534E-01 a       199     0    14     1     4
 -1.7449783061355331E+00 a       200     0    14     1     5
  3.1275920535033577E+00 a       201     0    14     1     6
 -5.6839058750339411E-01 a       202     0    14     1     7
  2.5741797203062360E+00 a       203     0    14     1     8
 -7.0087847734627151E-01 a       204     0    14     1     9
  2.4998608213866453E+00 a       205     0    14     1    10
 -8.7629718020730962E-01 a       206     0    14     1    11
 -2.7304185283763003E+00 a       207     0    14     1    12
  1.7264603843637358E+00 a       208     0    14     1    13
 -2.5875642401069293E-01 a       209     0    14     1    14
 -3.8921188295823983E+00 a       210     0    14     1    15
 -9.6765089672707683E-01 a       211     0    15     1     1
  1.6483829757788020E+00 a       212     0    15     1     2
  2.0419817042431814E+00 a       213     0    15     1     3
 -1.7786465274724356E-01 a       214     0    15     1     4
  1.4214390781034005E-02 a       215     0    15     1     5
  1.7078557880678260E+00 a       216     0    15     1     6
 -1.9733435119919538E+00 a       217     0    15     1     7
 -1.4561746608067143E+00 a       218     0    15     1     8
  1.3505644676809261E+00 a       219     0    15     1     9
  2.7795340589080393E+00 a       220     0    15     1    10
 -9.6921767896199762E-01 a       221     0    15     1    11
  1.3593297218022775E+00 a       222     0    15     1    12
  2.3421633189499418E+00 a       223     0    15     1    13
  2.1679676598712749E+00 a       224     0    15     1    14
 -1.4509226518268759E+00 a       225     0    15     1    15
 -1.4920575360103491E-01 a       226     0    16     1     1
 -2.9907181780172359E-02 a       227     0    16     1     2
  4.4594507192866167E-01 a       228     0    16     1     3
 -6.0757342183116791E-01 a       229     0    16     1     4
 -1.3361442378607016E+00 a       230     0    16     1     5
  6.6950816770341026E-01 a       231     0    16     1     6
  2.1551707655018817E-01 a       232     0    16     1     7
 -1.1442651931533562E-01 a       233     0    16     1     8
  4.6096229689864976E-01 a       234     0    16     1     9
 -4.2680415028566560E-01 a       235     0    16     1    10
  1.1881919956967599E+00 a       236     0    16     1    11
  1.4851181337719144E-01 a       237     0    16     1    12
  4.9453112069770355E-01 a       238     0    16     1    13
 -2.3065474310329145E-01 a       239     0    16     1    14
 -1.3000693618785120E+00 a       240     0    16     1    15
 -2.8366646893755658E+00 a       241     0    17     1     1
 -7.6292567512075604E-01 a       242     0    17     1     2
 -1.5495218055141047E-01 a       243     0    17     1     3
 -1.2245093326316714E+00 a       244     0    17     1     4
 -1.8751075756570146E+00 a       245     0    17     1     5
  8.4346139610067483E-01 a       246     0    17     1     6
  1.4816880261051690E+00 a       247     0    17     1     7
 -2.6332466888934758E+00 a       248     0    17     1     8
  2.5365820176605762E+00 a       249     0    17     1     9
 -1.7784816001272696E+00 a       250     0    17     1    10
  8.7348802831195504E-01 a       251     0    17     1    11
 -1.9256733502822851E+00 a       252     0    17     1    12
  2.0909870587752608E+00 a       253     0    17     1    13
  2.2025428985763465E-01 a       254     0    17     1    14
 -9.4778554912676516E-01 a       255     0    17     1    15
  1.8715445756675730E+00 a       256     0    18     1     1
