################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  7.1344900410517803E-02 a       160     0    11     1    10
 -7.0521955094274047E-01 a       161     0    11     1    11
  4.3548680247458599E-01 a       162     0    11     1    12
  4.6209651155625714E-01 a       163     0    11     1    13
  1.1574871689027075E-01 a       164     0    11     1    14
  1.1578002842635970E+00 a       165     0    11     1    15
  1.0496849552550724E+00 a       166     0    12     1     1
  9.9495547058788686E-02 a       167     0    12     1     2
  1.7161598571530772E+00 a       168     0    12     1     3
 -3.5879503119584438E-01 a       169     0    12     1     4
 -1.2212432792714520E+00 a       170     0    12     1     5
 -2.6259947928454515E+00 a       171     0    12     1     6
  7.9815257606078815E-01 a       172     0    12     1     7
 -4.1224144527023636E+00 a       173     0    12     1     8
  1.7234167412252416E-01 a       174     0    12     1     9
 -2.0663384409042565E-01 a       175     0    12     1    10
 -5.7675851584024596E-01 a       176     0    12     1    11
  1.0318408237785446E+00 a       177     0    12     1    12
 -5.0374901327958088E-01 a       178     0    12     1    13
  1.5978000130649612E+00 a       179     0    12     1    14
  2.8667437727471046E-01 a       180     0    12     1    15
  1.9094675921744699E+00 a       181     0    13     1     1
  1.2748323806205706E+00 a       182     0    13     1     2
  2.3480186428623573E-01 a       183     0    13     1     3
 -3.4014754006116393E-01 a       184     0    13     1     4
 -3.2902460039867071E-01 a       185     0    13     1     5
  5.7551031953721976E-01 a       186     0    13     1     6
 -1.3689494049825737E-01 a       187     0    13     1     7
 -1.4553881129092923E+00 a       188     0    13     1     8
  3.5258745724521096E-01 a       189     0    13     1     9
  2.7913840078820146E-01 a       190     0    13     1    10
  2.7580957212147474E+00 a       191     0    13     1    11
 -3.4881533856423084E+00 a       192     0    13     1    12
 -1.5573067865859960E-01 a       193     0    13     1    13
 -6.2731098437445620E-01 a       194     0    13     1    14
  9.0602410225567909E-01 a       195     0    13     1    15
  6.1572830745338469E-01 a       196     0    14     1     1
 -2.4207867637070765E-01 a       197     0    14     1     2
 -2.4536453985200618E-01 a       198     0    14     1     3
  1.3363404776456343E-02 a       199     0    14     1     4
 -1.8614397329413559E+00 a       200     0    14     1     5
  1.4929996969927852E+00 a       201     0    14     1     6
  1.5471827605718208E-01 a       202     0    14     1     7
  1.1404207482740127E+00 a       203     0    14     1     8
 -2.9611141711609673E-01 a       204     0    14     1     9
 -9.4394760512271247E-01 a       205     0    14     1    10
  1.5414907587654095E-01 a       206     0    14     1    11
 -2.3892970082452165E+00 a       207     0    14     1    12
 -8.9906053918845763E-02 a       208     0    14     1    13
  1.8092627497413552E-01 a       209     0    14     1    14
  1.5903906668471319E+00 a       210     0    14     1    15
 -5.1263647894852363E-03 a       211     0    15     1     1
 -6.4021521033990936E-01 a       212     0    15     1     2
  3.5559308371985257E+00 a       213     0    15     1     3
  4.2360514555952933E-01 a       214     0    15     1     4
 -1.6964254715155476E+00 a       215     0    15     1     5
 -2.8548661630227419E+00 a       216     0    15     1     6
  1.4835625819382114E+00 a       217     0    15     1     7
 -2.6927106866887853E+00 a       218     0    15     1     8
 -8.2568647737083400E-01 a       219     0    15     1     9
 -7.2503425443687874E-01 a       220     0    15     1    10
 -6.4152682811943018E-01 a       221     0    15     1    11
 -9.0704524534911790E-01 a       222     0    15     1    12
 -1.4054192777622798E+00 a       223     0    15     1    13
  2.4878209655773484E+00 a       224     0    15     1    14
 -7.1349293950673232E-01 a       225     0    15     1    15
 -1.6147844352442524E+00 a       226     0    16     1     1
  9.6783779937399672E-01 a       227     0    16     1     2
  2.6618757686119127E-01 a       228     0    16     1     3
  1.7225442536688975E+00 a       229     0    16     1     4
  2.0380588252519334E+00 a       230     0    16     1     5
  9.4155935800895552E-01 a       231     0    16     1     6
  2.8167782989822125E+00 a       232     0    16     1     7
  8.4779574754779735E-02 a       233     0    16     1     8
  8.1782188325079486E-01 a       234     0    16     1     9
 -6.9230718062338381E-01 a       235     0    16     1    10
  1.1525823542457611E-01 a       236     0    16     1    11
  3.1818831090741480E+00 a       237     0    16     1    12
 -2.1732621466200075E+00 a       238     0    16     1    13
 -2.6497890961892600E-02 a       239     0    16     1    14
  3.4344097625358447E+00 a       240     0    16     1    15
  4.9559645007620279E-01 a       241     0    17     1     1
 -1.3196388730531090E+00 a       242     0    17     1     2
  2.1072736925721012E+00 a       243     0    17     1     3
 -1.3726360737862024E+00 a       244     0    17     1     4
  1.7203034496173293E+00 a       245     0    17     1     5
  1.0086982708790033E+00 a       246     0    17     1     6
 -9.2622316615685962E-01 a       247     0    17     1     7
 -1.4170570950866153E+00 a       248     0    17     1     8
  3.1506647547576738E-01 a       249     0    17     1     9
  1.4130436597590810E+00 a       250     0    17     1    10
  2.4632618773698414E-01 a       251     0    17     1    11
  2.6333311437305746E+00 a       252     0    17     1    12
 -5.9728372136697538E-01 a       253     0    17     1    13
  1.3143699269514402E+00 a       254     0    17     1    14
 -3.4831776078232340E-01 a       255     0    17     1    15
 -4.7543147882975545E-01 a       256     0    18     1     1
  1.5533784969843607E+00 a       257     0    18     1     2
  1.9106356871383789E+00 a       258     0    18     1     3
  6.4040511526120891E-01 a       259     0    18     1     4
 -2.0213337873901902E+00 a       260     0    18     1     5
 -1.6652598666566913E+00 a       261     0    18     1     6
  9.0458073544570972E-01 a       262     0    18     1     7
  1.7579033752452680E+00 a       263     0    18     1     8
  6.0330691801055901E-02 a       264     0    18     1     9
 -5.7011548515112287E-01 a       265     0    18     1    10
 -1.2651549795533852E+00 a       266     0    18     1    11
  1.5351245609481303E+00 a       267     0    18     1    12
 -4.5130984719674638E-01 a       268     0    18     1    13
  1.7720466654028395E+00 a       269     0    18     1    14
 -2.2308517855331016E+00 a       270     0    18     1    15
  1.6415186480232014E+00 a       271     0    19     1     1
 -1.2265894520318941E+00 a       272     0    19     1     2
  3.1541792410519176E+00 a       273     0    19     1     3
 -1.6672467115035081E-01 a       274     0    19     1     4
  4.0185146762723063E+00 a       275     0    19     1     5
 -1.2396624404406160E+00 a       276     0    19     1     6
  1.4687882263106882E+00 a       277     0    19     1     7
  1.2898917830395367E+00 a       278     0    19     1     8
 -6.9939877562763195E-02 a       279     0    19     1     9
 -3.2188838820454108E-01 a       280     0    19     1    10
 -1.1169196309208719E+01 a       281     0    19     1    11
 -2.7799061292384799E+00 a       282     0    19     1    12
  9.6301217582359111E-01 a       283     0    19     1    13
  1.1628605839651598E+00 a       284     0    19     1    14
 -2.3813353484015165E+00 a       285     0    19     1    15
 -5.6970193558180726E-01 a       286     0    20     1     1
  6.2001919868335176E-01 a       287     0    20     1     2
  8.5779805146804866E-01 a       288     0    20     1     3
  1.8846066599817020E+00 a       289     0    20     1     4
  8.7145110894709532E-01 a       290     0    20     1     5
 -5.7280575491737200E-02 a       291     0    20     1     6
  1.6097890463317883E+00 a       292     0    20     1     7
  5.8189399990497070E-01 a       293     0    20     1     8
 -2.3530867679085848E-01 a       294     0    20     1     9
 -1.6357339248470060E+00 a       295     0    20     1    10
 -1.2533199091989644E+00 a       296     0    20     1    11
 -1.5247898901315118E+00 a       297     0    20     1    12
  4.7541924393523516E-01 a       298     0    20     1    13
 -2.3876894719195492E+00 a       299     0    20     1    14
 -4.4420000318106645E-01 a       300     0    20     1    15
  1.2070138549133271E+00 a       301     0    21     1     1
 -1.2262388808021436E+00 a       302     0    21     1     2
  9.2863111265975740E-01 a       303     0    21     1     3
 -6.0043974600816763E-01 a       304     0    21     1     4
  1.1101792189783615E+00 a       305     0    21     1     5
  3.4275896893091029E-01 a       306     0    21     1     6
 -1.3565580156024695E+00 a       307     0    21     1     7
  1.4598787110414366E+00 a       308     0    21     1     8
  2.4255255124005974E+00 a       309     0    21     1     9
  7.8188350673480156E-01 a       310     0    21     1    10
  8.6086595180977776E-01 a       311     0    21     1    11
 -7.0904873040673932E-01 a       312     0    21     1    12
  3.2475977116914878E+00 a       313     0    21     1    13
 -2.2068463879478655E+00 a       314     0    21     1    14
  1.8415580528958797E+00 a       315     0    21     1    15
 -2.9004766251106950E-01 a       316     0    22     1     1
  7.4216875113398140E-01 a       317     0    22     1     2
 -3.5259910783290422E+00 a       318     0    22     1     3
 -1.7245732317415028E+00 a       319     0    22     1     4
 -2.7264392694676878E+00 a       320     0    22     1     5
  9.6849758875722458E-01 a       321     0    22     1     6
 -1.5457824783102265E+00 a       322     0    22     1     7
  8.5436365141070469E-01 a       323     0    22     1     8
 -7.9955422729746295E-01 a       324     0    22     1     9
  1.5911078763037985E+00 a       325     0    22     1    10
  7.7211822072429284E+00 a       326     0    22     1    11
  2.1221113461548544E+00 a       327     0    22     1    12
  1.8401267517709423E+00 a       328     0    22     1    13
 -2.1320958329223386E-01 a       329     0    22     1    14
 -7.8281675589015032E-01 a       330     0    22     1    15
  4.5498098566209200E-01 a       331     0    23     1     1
 -7.5631163912278421E-02 a       332     0    23     1     2
 -8.6666307446453916E-01 a       333     0    23     1     3
 -6.8640139421654234E-01 a       334     0    23     1     4
  8.5005453360498986E-02 a       335     0    23     1     5
 -3.4559203736761229E-01 a       336     0    23     1     6
 -4.2676306686473675E-01 a       337     0    23     1     7
 -2.2036734968902263E-01 a       338     0    23     1     8
  1.6048779319496137E-01 a       339     0    23     1     9
  6.6457696387102916E-01 a       340     0    23     1    10
  7.0404188452326255E-01 a       341     0    23     1    11
  5.3149945086472128E-01 a       342     0    23     1    12
  1.5269612690494413E-01 a       343     0    23     1    13
  1.0783830067745075E+00 a       344     0    23     1    14
  1.0782270128097954E-01 a       345     0    23     1    15
 -3.9907216093124087E-01 a       346     0    24     1     1
  2.1669195603101121E-01 a       347     0    24     1     2
 -6.9520964850118561E-01 a       348     0    24     1     3
 -1.9091612933681928E-02 a       349     0    24     1     4
 -3.6705599650507925E-01 a       350     0    24     1     5
  6.5160035392664073E-01 a       351     0    24     1     6
  5.3908200699022468E-01 a       352     0    24     1     7
 -4.2511523676027180E-01 a       353     0    24     1     8
 -6.1200873935486566E-01 a       354     0    24     1     9
 -2.2593519783236157E-01 a       355     0    24     1    10
 -6.2011140885464049E-02 a       356     0    24     1    11
  2.5483054750774131E-01 a       357     0    24     1    12
 -1.0145717542074464E+00 a       358     0    24     1    13
 -6.4055235676396136E-02 a       359     0    24     1    14
 -4.2465365081097545E-01 a       360     0    24     1    15
  2.4686175121250310E-02 a       361     0    25     1     1
  2.1713224851244002E-02 a       362     0    25     1     2
 -1.5658339297482398E+00 a       363     0    25     1     3
 -2.2656247332384480E+00 a       364     0    25     1     4
  2.6432463635719805E+00 a       365     0    25     1     5
 -2.6050644177103766E+00 a       366     0    25     1     6
 -5.8149184682919286E-01 a       367     0    25     1     7
  1.3603590293056893E+00 a       368     0    25     1     8
 -4.6806910223167231E-01 a       369     0    25     1     9
  9.0820331446132729E-01 a       370     0    25     1    10
 -1.3820194466465810E-01 a       371     0    25     1    11
 -1.1571446322044132E-01 a       372     0    25     1    12
  7.7897136837455760E-01 a       373     0    25     1    13
 -2.3211032414085810E+00 a       374     0    25     1    14
  2.8690355149265939E-01 a       375     0    25     1    15
  3.0732838306956067E-02 a       376     0    26     1     1
  1.4978318106378519E-01 a       377     0    26     1     2
 -3.0717584314271357E-01 a       378     0    26     1     3
  1.6958210122333237E-01 a       379     0    26     1     4
 -3.5823641011491680E-01 a       380     0    26     1     5
 -9.5460365588490567E-02 a       381     0    26     1     6
  6.9161780147090748E-02 a       382     0    26     1     7
  9.9453276994782971E-02 a       383     0    26     1     8
  1.1960243472088342E-01 a       384     0    26     1     9
 -5.5253618815396970E-02 a       385     0    26     1    10
 -1.1243096308860479E-01 a       386     0    26     1    11
 -7.0991709058708624E-04 a       387     0    26     1    12
 -2.4838455027025660E-01 a       388     0    26     1    13
 -6.0288747828420131E-01 a       389     0    26     1    14
  1.4925003729522102E-01 a       390     0    26     1    15
  5.0377751708321705E-02 a       391     0    27     1     1
 -1.8005229999308214E-01 a       392     0    27     1     2
  5.0626335100854103E-01 a       393     0    27     1     3
  3.6604509130005292E-01 a       394     0    27     1     4
 -1.4955739889813033E+00 a       395     0    27     1     5
  8.7790590046495587E-02 a       396     0    27     1     6
  2.3964962902155737E-01 a       397     0    27     1     7
 -3.7833342649562084E-02 a       398     0    27     1     8
  8.4505834587975004E-02 a       399     0    27     1     9
 -2.3082289347907566E-02 a       400     0    27     1    10
 -6.9847741065633073E-01 a       401     0    27     1    11
 -1.0573928864306555E-01 a       402     0    27     1    12
 -5.5033556352265756E-01 a       403     0    27     1    13
  4.6714794460573345E-01 a       404     0    27     1    14
 -6.6198942295108487E-01 a       405     0    27     1    15
  8.1864525255139417E-02 a       406     0    28     1     1
  4.4929401059618307E-01 a       407     0    28     1     2
 -2.6046263623867227E-01 a       408     0    28     1     3
  5.3669310798998948E-01 a       409     0    28     1     4
  4.3825491250671217E-01 a       410     0    28     1     5
 -3.9949907236257043E-01 a       411     0    28     1     6
 -1.3930937062820270E-01 a       412     0    28     1     7
 -9.2899619424014257E-01 a       413     0    28     1     8
 -7.8315326912542416E-01 a       414     0    28     1     9
  2.3847796084702585E-01 a       415     0    28     1    10
  1.5942837557599210E-01 a       416     0    28     1    11
 -4.4482181000628680E-02 a       417     0    28     1    12
 -1.5515920974275596E-01 a       418     0    28     1    13
 -1.0288723805542663E-01 a       419     0    28     1    14
  6.9590155660673303E-01 a       420     0    28     1    15
 -7.0329799702057910E-02 a       421     0    29     1     1
 -2.9606441770329550E-01 a       422     0    29     1     2
  4.5896003021508025E-01 a       423     0    29     1     3
 -2.4154885118790376E-01 a       424     0    29     1     4
 -7.0333807319956942E-01 a       425     0    29     1     5
 -1.8310849391145420E-01 a       426     0    29     1     6
 -1.7371591486625096E-01 a       427     0    29     1     7
  5.4205671445531334E-01 a       428     0    29     1     8
 -1.2579303469499340E-02 a       429     0    29     1     9
 -1.5096834155209810E-01 a       430     0    29     1    10
 -8.7769670732719929E-01 a       431     0    29     1    11
  1.6082709596777212E-02 a       432     0    29     1    12
 -1.0722296888386346E-01 a       433     0    29     1    13
 -5.8757596541117896E-01 a       434     0    29     1    14
  2.4687057329417864E-01 a       435     0    29     1    15
  8.9604579319756700E-03 a       436     0    30     1     1
 -1.9670727558079211E+00 a       437     0    30     1     2
  3.0487604226241122E-01 a       438     0    30     1     3
  1.1437085705077961E+00 a       439     0    30     1     4
  1.6531181396775868E-01 a       440     0    30     1     5
 -1.7485243902401930E+00 a       441     0    30     1     6
  1.7522716998800687E+00 a       442     0    30     1     7
 -2.3257996859245914E-02 a       443     0    30     1     8
  2.0339829506029625E-01 a       444     0    30     1     9
  7.2786927159520187E-01 a       445     0    30     1    10
  2.2392913349862535E+00 a       446     0    30     1    11
 -1.8455556621325711E-02 a       447     0    30     1    12
  8.4400604404098101E-01 a       448     0    30     1    13
 -4.5838934021903249E-01 a       449     0    30     1    14
  1.8731279039741031E-01 a       450     0    30     1    15
 -2.7616931863445895E-02 a       451     0    31     1     1
  4.0387056045680236E-01 a       452     0    31     1     2
  2.3162489559309276E+00 a       453     0    31     1     3
 -3.6805832191438070E-01 a       454     0    31     1     4
  4.8764337476257591E-01 a       455     0    31     1     5
 -5.8152301550041630E-01 a       456     0    31     1     6
  5.4983101761835851E-01 a       457     0    31     1     7
 -9.1378992888173327E-01 a       458     0    31     1     8
  4.8074943561885530E-01 a       459     0    31     1     9
 -4.8534533492673376E-01 a       460     0    31     1    10
  1.1893014319703508E+00 a       461     0    31     1    11
  1.1749209112881488E-01 a       462     0    31     1    12
  4.6084925243532099E-01 a       463     0    31     1    13
  2.8448947685222938E+00 a       464     0    31     1    14
 -2.9566802471952567E+00 a       465     0    31     1    15
 -2.2918985253008550E-01 a       466     0    32     1     1
 -2.3155685342110724E-02 a       467     0    32     1     2
  1.2359320277925570E+00 a       468     0    32     1     3
  2.1481022376505771E-01 a       469     0    32     1     4
  1.1438848355865829E-01 a       470     0    32     1     5
  3.9060005371732170E-01 a       471     0    32     1     6
 -1.8902867352915764E-01 a       472     0    32     1     7
 -1.2160472100950359E-02 a       473     0    32     1     8
 -9.0556394470783386E-01 a       474     0    32     1     9
 -8.8032126965603821E-02 a       475     0    32     1    10
 -3.0428173807417025E-01 a       476     0    32     1    11
 -1.2735408685461152E-02 a       477     0    32     1    12
  3.9929137200194892E-01 a       478     0    32     1    13
  2.4474230649963105E-01 a       479     0    32     1    14
  2.4378484493344676E-02 a       480     0    32     1    15
  3.8820650203816322E-03 a       481     0    33     1     1
  6.5103409157968040E-01 a       482     0    33     1     2
  1.6653890782871855E-01 a       483     0    33     1     3
  4.0577732862799892E-01 a       484     0    33     1     4
  1.4208036374776281E+00 a       485     0    33     1     5
  2.9136585304175938E-01 a       486     0    33     1     6
 -4.6209808684739323E-01 a       487     0    33     1     7
  1.0981701348699660E+00 a       488     0    33     1     8
 -1.7907841128976268E-01 a       489     0    33     1     9
  2.8462276530511804E-01 a       490     0    33     1    10
 -8.2377658644095700E-02 a       491     0    33     1    11
  1.3502350377398864E-01 a       492     0    33     1    12
  1.4379862335690381E+00 a       493     0    33     1    13
 -1.4995986615544574E+00 a       494     0    33     1    14
  2.9723950464178839E-01 a       495     0    33     1    15
 -3.1942935890854712E-01 a       496     0    34     1     1
 -1.2684548241000476E-01 a       497     0    34     1     2
  1.3557425864962112E-02 a       498     0    34     1     3
 -5.7962424924977396E-01 a       499     0    34     1     4
  9.5239332716733641E-02 a       500     0    34     1     5
 -6.0218403605706672E-01 a       501     0    34     1     6
  4.1818400126879963E-02 a       502     0    34     1     7
  1.1461324335741412E+00 a       503     0    34     1     8
  2.1767539343183456E-01 a       504     0    34     1     9
  5.5954026345913832E-01 a       505     0    34     1    10
  6.4320622869278143E-01 a       506     0    34     1    11
  3.1524098784772719E-02 a       507     0    34     1    12
 -3.0789222712185188E-01 a       508     0    34     1    13
  1.7834142476828729E-01 a       509     0    34     1    14
 -4.4129128063955192E-01 a       510     0    34     1    15
  1.7337161041024005E-01 a       511     0    35     1     1
 -2.5745695752318681E-01 a       512     0    35     1     2
  6.6781977039259788E-01 a       513     0    35     1     3
 -1.8438181261628042E-01 a       514     0    35     1     4
  5.4460290302560899E-01 a       515     0    35     1     5
  4.6216482813133475E-01 a       516     0    35     1     6
  2.7354266839820185E-01 a       517     0    35     1     7
 -5.5729884759355242E-01 a       518     0    35     1     8
  1.3540254507443839E-01 a       519     0    35     1     9
  2.3157954793565058E-01 a       520     0    35     1    10
  5.3991179195471772E-01 a       521     0    35     1    11
 -1.8034291288918655E-01 a       522     0    35     1    12
  1.6754350352650407E-01 a       523     0    35     1    13
 -5.0551277947259876E-01 a       524     0    35     1    14
 -2.0890578473606511E-01 a       525     0    35     1    15
 -5.5713120715343445E-01 a       526     0    36     1     1
  3.7254679147127594E-02 a       527     0    36     1     2
 -1.7678113648174161E+00 a       528     0    36     1     3
  3.5947790271842672E-01 a       529     0    36     1     4
  1.3592031972070586E+00 a       530     0    36     1     5
