################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -3.2057046473687252E+00 a        41     0     3     1    11
  8.8045009503718852E-02 a        42     0     3     1    12
 -3.4310567445890161E+00 a        43     0     3     1    13
 -3.9751217658760276E+00 a        44     0     3     1    14
 -3.5623535442294973E+00 a        45     0     3     1    15
  9.6929012328400765E-01 a        46     0     4     1     1
 -2.4148989154234018E-01 a        47     0     4     1     2
  5.9990862682775803E-01 a        48     0     4     1     3
  4.5691410148185572E+00 a        49     0     4     1     4
 -7.0800021670155713E-02 a        50     0     4     1     5
  5.4128126446549896E-01 a        51     0     4     1     6
 -5.4477100919343147E-01 a        52     0     4     1     7
  3.8592184867872265E-01 a        53     0     4     1     8
 -9.7796259996429424E-01 a        54     0     4     1     9
 -6.7433407928818956E-01 a        55     0     4     1    10
 -5.0911325519537187E-01 a        56     0     4     1    11
  2.9754252245594293E-01 a        57     0     4     1    12
  2.5695491303616875E+00 a        58     0     4     1    13
 -1.3384606842815576E+00 a        59     0     4     1    14
 -5.4019725562826482E-01 a        60     0     4     1    15
 -6.8030817843410196E-01 a        61     0     5     1     1
 -1.0055761957577636E+00 a        62     0     5     1     2
 -5.2106901169287090E-01 a        63     0     5     1     3
 -7.5144875052303040E-01 a        64     0     5     1     4
 -3.8245826605720590E-01 a        65     0     5     1     5
  3.8376502781141186E-01 a        66     0     5     1     6
 -1.7334977104808660E+00 a        67     0     5     1     7
 -1.0963047471620921E-01 a        68     0     5     1     8
 -8.0532792208815263E-01 a        69     0     5     1     9
 -5.4651667592147302E-01 a        70     0     5     1    10
  1.9520419996881218E+00 a        71     0     5     1    11
  4.0430389840167669E-01 a        72     0     5     1    12
 -1.2784749035616891E+00 a        73     0     5     1    13
  6.9150853756886554E-01 a        74     0     5     1    14
  1.0606057379430018E+00 a        75     0     5     1    15
 -7.5182543422290371E-01 a        76     0     6     1     1
 -2.5245423931002549E+00 a        77     0     6     1     2
  8.9599486546035467E-01 a        78     0     6     1     3
  1.3184441348125521E+01 a        79     0     6     1     4
  1.8282805724109130E+00 a        80     0     6     1     5
 -2.2861017899309326E+00 a        81     0     6     1     6
  4.4485315563780270E-01 a        82     0     6     1     7
  1.0412449888801341E+00 a        83     0     6     1     8
 -2.8781976695017311E+00 a        84     0     6     1     9
  3.0167640047090232E+00 a        85     0     6     1    10
  3.9741872021173283E+00 a        86     0     6     1    11
  1.6322132205473958E-01 a        87     0     6     1    12
  5.6314491471147390E+00 a        88     0     6     1    13
  3.2683427279516799E+00 a        89     0     6     1    14
  3.0583316314558497E+00 a        90     0     6     1    15
 -5.2302975918119288E-01 a        91     0     7     1     1
  6.7235925502577143E-01 a        92     0     7     1     2
  8.8166048118164553E-01 a        93     0     7     1     3
 -5.3047008476175801E+00 a        94     0     7     1     4
  6.9279953705878572E-01 a        95     0     7     1     5
 -4.9046444249977111E-01 a        96     0     7     1     6
 -4.9282427855314809E-01 a        97     0     7     1     7
 -1.5787741651230012E+00 a        98     0     7     1     8
 -1.2763387477742154E+00 a        99     0     7     1     9
  4.2941089213580380E-01 a       100     0     7     1    10
 -6.0131275299508857E-01 a       101     0     7     1    11
 -1.8908627024810867E-01 a       102     0     7     1    12
 -1.2832204305380370E+00 a       103     0     7     1    13
 -4.1689805330326146E-01 a       104     0     7     1    14
  5.7796174058014704E-01 a       105     0     7     1    15
 -4.4059896347231414E-01 a       106     0     8     1     1
 -4.0791160608678712E-01 a       107     0     8     1     2
  8.6998794674085766E-01 a       108     0     8     1     3
  2.6749555523496866E+00 a       109     0     8     1     4
 -1.1648709309530056E+00 a       110     0     8     1     5
  3.7915981117767206E-01 a       111     0     8     1     6
 -4.6540917617550065E-01 a       112     0     8     1     7
  9.2187141861086352E-01 a       113     0     8     1     8
 -9.2848539911513039E-01 a       114     0     8     1     9
 -4.3004687550775950E-01 a       115     0     8     1    10
 -7.1158143600136670E-01 a       116     0     8     1    11
  2.6387390881872208E-01 a       117     0     8     1    12
  1.0338145410823194E+00 a       118     0     8     1    13
  1.5593948957730008E+00 a       119     0     8     1    14
  1.1626106180875566E+00 a       120     0     8     1    15
 -2.4778830073135721E-01 a       121     0     9     1     1
 -4.8059792029705806E+00 a       122     0     9     1     2
  1.6707720167278635E+00 a       123     0     9     1     3
 -1.2224301175443221E+01 a       124     0     9     1     4
  3.5623619054380504E+00 a       125     0     9     1     5
 -5.1714871120056705E+00 a       126     0     9     1     6
  3.0687579826652529E+00 a       127     0     9     1     7
 -2.6943646895263260E+00 a       128     0     9     1     8
  1.1832555228787510E-02 a       129     0     9     1     9
  1.5650998947688681E+00 a       130     0     9     1    10
  2.6071648325537646E+00 a       131     0     9     1    11
 -1.5361722149746107E+00 a       132     0     9     1    12
 -2.3535613452890098E+00 a       133     0     9     1    13
  4.1804074482740763E+00 a       134     0     9     1    14
  4.7751453064646272E+00 a       135     0     9     1    15
 -2.9917893671778095E-01 a       136     0    10     1     1
  6.3318034545607871E-01 a       137     0    10     1     2
 -1.0224987543607293E-01 a       138     0    10     1     3
  3.9471374319169334E+00 a       139     0    10     1     4
  1.1595962090116270E-01 a       140     0    10     1     5
 -8.6224301841513207E-01 a       141     0    10     1     6
  1.7436235601805536E+00 a       142     0    10     1     7
  1.7331964993304410E+00 a       143     0    10     1     8
 -5.4207381844485258E-01 a       144     0    10     1     9
  8.9423975946806311E-01 a       145     0    10     1    10
 -1.0052145731417295E+00 a       146     0    10     1    11
 -6.1751644488097923E-01 a       147     0    10     1    12
  7.1910670310519023E-02 a       148     0    10     1    13
  1.9529719451476328E+00 a       149     0    10     1    14
  1.4779931024824158E-01 a       150     0    10     1    15
  2.3805946221634602E+00 a       151     0    11     1     1
  1.7249417059938894E+00 a       152     0    11     1     2
  7.4044657605813569E-01 a       153     0    11     1     3
 -1.7232322304759691E+00 a       154     0    11     1     4
  2.2142192399358134E+00 a       155     0    11     1     5
  9.4279670659600995E-02 a       156     0    11     1     6
 -2.9288285196450781E-01 a       157     0    11     1     7
 -1.0074728151149615E-01 a       158     0    11     1     8
  2.8134909379959627E-01 a       159     0    11     1     9
 -1.1364998700532585E+00 a       160     0    11     1    10
 -4.4059820378874734E+00 a       161     0    11     1    11
 -6.9604265398804516E-02 a       162     0    11     1    12
  1.0685554109432340E+00 a       163     0    11     1    13
  1.3072917174439773E+00 a       164     0    11     1    14
  1.0119448866342067E+00 a       165     0    11     1    15
  3.6734977574129442E+00 a       166     0    12     1     1
  6.2072913446312281E+00 a       167     0    12     1     2
  5.0313959573393552E-01 a       168     0    12     1     3
  6.2919246249917427E+00 a       169     0    12     1     4
 -5.4007676045226383E+00 a       170     0    12     1     5
  1.3694907896948143E+00 a       171     0    12     1     6
 -6.8644584958468025E-01 a       172     0    12     1     7
  1.2439669592075735E-01 a       173     0    12     1     8
  4.5698734869863467E+00 a       174     0    12     1     9
 -3.4502358026401376E+00 a       175     0    12     1    10
 -4.6887914358868850E+00 a       176     0    12     1    11
 -3.2103654932053924E+00 a       177     0    12     1    12
  1.8817562176387487E-01 a       178     0    12     1    13
 -8.1356149999508904E+00 a       179     0    12     1    14
 -6.2396900688481791E+00 a       180     0    12     1    15
  4.5555916718747175E-01 a       181     0    13     1     1
 -2.4513782914622556E-01 a       182     0    13     1     2
  5.2332886494434394E-01 a       183     0    13     1     3
 -2.0345766242111170E+00 a       184     0    13     1     4
 -1.3929802744951692E-02 a       185     0    13     1     5
  1.0635033159505025E+00 a       186     0    13     1     6
  2.1501377327726949E+00 a       187     0    13     1     7
 -7.6939469406474359E-01 a       188     0    13     1     8
  7.8642767100030742E-01 a       189     0    13     1     9
 -1.1209159649479574E+00 a       190     0    13     1    10
  6.6458412267563427E-01 a       191     0    13     1    11
 -4.0348832951866931E-01 a       192     0    13     1    12
  6.9009694322240314E-02 a       193     0    13     1    13
 -1.2083969303042825E+00 a       194     0    13     1    14
 -3.7334141678730798E-01 a       195     0    13     1    15
 -5.4130644359032232E-01 a       196     0    14     1     1
  3.5469346002885245E+00 a       197     0    14     1     2
  6.8108167913857187E-01 a       198     0    14     1     3
  5.3183566887674372E-01 a       199     0    14     1     4
 -7.5364328350606369E-01 a       200     0    14     1     5
  6.6109319310476611E-01 a       201     0    14     1     6
  1.3488393445291877E+00 a       202     0    14     1     7
  3.9166594866373045E-01 a       203     0    14     1     8
  1.8740476468014858E-01 a       204     0    14     1     9
 -4.6803487326681814E-01 a       205     0    14     1    10
  2.8518852371041414E+00 a       206     0    14     1    11
 -6.2090386132694397E-01 a       207     0    14     1    12
 -1.0036038959697402E+00 a       208     0    14     1    13
 -2.3086895695443759E+00 a       209     0    14     1    14
 -1.8316341915802690E+00 a       210     0    14     1    15
 -3.1974736657084808E+00 a       211     0    15     1     1
  9.9074023088611463E-01 a       212     0    15     1     2
 -1.0898343234613406E+00 a       213     0    15     1     3
 -2.4870781948224741E+00 a       214     0    15     1     4
  7.4047833759516646E+00 a       215     0    15     1     5
  9.7275906152668572E+00 a       216     0    15     1     6
  4.7401846173012502E-01 a       217     0    15     1     7
 -9.0883060293226114E-01 a       218     0    15     1     8
 -7.0290443211685416E-01 a       219     0    15     1     9
  2.1834869451043510E+00 a       220     0    15     1    10
 -2.2934823478644453E+00 a       221     0    15     1    11
  8.0069423118716436E+00 a       222     0    15     1    12
 -5.1066701020921479E-01 a       223     0    15     1    13
  6.9366435649896809E+00 a       224     0    15     1    14
  2.8522079578682225E+00 a       225     0    15     1    15
 -4.8869846208816053E-01 a       226     0    16     1     1
  7.6750281595215386E-01 a       227     0    16     1     2
 -9.8234602745432154E-01 a       228     0    16     1     3
  6.1191962375475217E-01 a       229     0    16     1     4
 -5.4842665186091422E-01 a       230     0    16     1     5
 -1.3814891814385437E+00 a       231     0    16     1     6
 -1.5377680770478297E+00 a       232     0    16     1     7
 -1.1799991488272856E+00 a       233     0    16     1     8
  2.7205102157428845E-01 a       234     0    16     1     9
  4.2220828723310538E-01 a       235     0    16     1    10
  3.2388732584616775E-01 a       236     0    16     1    11
  7.3637901210645162E-01 a       237     0    16     1    12
 -6.0028807529107116E-03 a       238     0    16     1    13
  4.8726808809246996E-01 a       239     0    16     1    14
  4.0183333543896353E-02 a       240     0    16     1    15
 -1.0855440876186770E+00 a       241     0    17     1     1
 -7.2164484857494826E-01 a       242     0    17     1     2
 -1.6497431600774328E+00 a       243     0    17     1     3
 -3.8385219277579480E-01 a       244     0    17     1     4
  3.3292556955921526E-01 a       245     0    17     1     5
 -1.8019314204796919E+00 a       246     0    17     1     6
  7.2782453008094039E-01 a       247     0    17     1     7
 -3.0371690098001147E-01 a       248     0    17     1     8
 -1.0118862157754800E+00 a       249     0    17     1     9
  1.5622115906119911E+00 a       250     0    17     1    10
 -2.5445348888709994E-02 a       251     0    17     1    11
 -2.7351401879684029E-01 a       252     0    17     1    12
 -7.7996047004189994E-02 a       253     0    17     1    13
  2.0264268769014748E+00 a       254     0    17     1    14
  6.3303690397438850E-01 a       255     0    17     1    15
  9.6999360041123539E-01 a       256     0    18     1     1
 -1.0813307619843893E+00 a       257     0    18     1     2
 -5.7002268876957396E-01 a       258     0    18     1     3
  5.8078056454240046E-01 a       259     0    18     1     4
 -3.6766952782118310E+00 a       260     0    18     1     5
 -8.3430382533589249E+00 a       261     0    18     1     6
  1.4093432078438139E-01 a       262     0    18     1     7
 -2.0802722611347870E+00 a       263     0    18     1     8
  1.9246327860177987E+00 a       264     0    18     1     9
 -1.8120878899828559E+00 a       265     0    18     1    10
  5.3667730584247533E+00 a       266     0    18     1    11
 -5.7821698601174685E+00 a       267     0    18     1    12
  6.2174457498081082E-01 a       268     0    18     1    13
 -2.4790332633174157E+00 a       269     0    18     1    14
 -9.8206127684455435E-01 a       270     0    18     1    15
  7.9839924475227683E-02 a       271     0    19     1     1
 -3.4774585302512073E-01 a       272     0    19     1     2
  3.9366640030992267E-01 a       273     0    19     1     3
 -2.5694133892934923E-01 a       274     0    19     1     4
  2.8018077088804894E-01 a       275     0    19     1     5
  4.8203148188454847E-01 a       276     0    19     1     6
  2.8890777719855942E-01 a       277     0    19     1     7
  6.5161558958016363E-01 a       278     0    19     1     8
 -4.8736102746126658E-01 a       279     0    19     1     9
 -8.3262896186926588E-02 a       280     0    19     1    10
 -1.3309992818078387E-01 a       281     0    19     1    11
 -2.9367373430128868E-01 a       282     0    19     1    12
 -2.3910127053185675E-03 a       283     0    19     1    13
 -1.0578998879736810E-01 a       284     0    19     1    14
  2.6353441562621260E-02 a       285     0    19     1    15
  2.7822564469145250E-01 a       286     0    20     1     1
 -6.9481394123901874E-01 a       287     0    20     1     2
  7.8714151455218762E-01 a       288     0    20     1     3
  1.7718907224474712E-02 a       289     0    20     1     4
  3.3266387948118686E-01 a       290     0    20     1     5
  1.3622279075102579E+00 a       291     0    20     1     6
  5.1960697194219274E-01 a       292     0    20     1     7
 -3.5010771452141304E-01 a       293     0    20     1     8
 -2.4040535573678279E-01 a       294     0    20     1     9
 -7.8456065015084531E-01 a       295     0    20     1    10
 -1.3134338901111414E-01 a       296     0    20     1    11
 -2.4201815095893392E-01 a       297     0    20     1    12
  3.0370114322508773E-01 a       298     0    20     1    13
 -8.3892962725989850E-01 a       299     0    20     1    14
  5.8097163469417318E-03 a       300     0    20     1    15
 -4.0013364320384726E-01 a       301     0    21     1     1
 -2.1431738601094921E-01 a       302     0    21     1     2
 -1.7227304252933048E-02 a       303     0    21     1     3
  2.6855107830384299E-02 a       304     0    21     1     4
  6.4429732858882738E-01 a       305     0    21     1     5
  2.3270564157632001E+00 a       306     0    21     1     6
  1.0079833895654453E+00 a       307     0    21     1     7
  1.2534016951475795E+00 a       308     0    21     1     8
 -1.0832975960600542E+00 a       309     0    21     1     9
  9.8429618660942308E-01 a       310     0    21     1    10
 -2.1971067269805551E+00 a       311     0    21     1    11
  4.2000308637860709E-02 a       312     0    21     1    12
 -2.1050018433216733E-01 a       313     0    21     1    13
  4.2280314790826479E-01 a       314     0    21     1    14
  6.3760548473309153E-01 a       315     0    21     1    15
  2.0906853827006539E-02 a       316     0    22     1     1
 -1.1084519867630370E-02 a       317     0    22     1     2
 -1.1039057602075451E-01 a       318     0    22     1     3
  8.0447075567235321E-02 a       319     0    22     1     4
 -9.8763298678000253E-02 a       320     0    22     1     5
 -5.1988008109277457E-02 a       321     0    22     1     6
  2.4744479670219848E-02 a       322     0    22     1     7
 -6.3850472654196785E-02 a       323     0    22     1     8
  1.9716823962632488E-01 a       324     0    22     1     9
  4.6944162179421579E-02 a       325     0    22     1    10
  2.6308858773671770E-02 a       326     0    22     1    11
  7.8118275945909005E-02 a       327     0    22     1    12
  3.4741876246302032E-02 a       328     0    22     1    13
 -2.3483270771004608E-02 a       329     0    22     1    14
 -1.5425886496649893E-02 a       330     0    22     1    15
 -5.1952963939933941E-02 a       331     0    23     1     1
  1.1169054464044130E-01 a       332     0    23     1     2
 -3.1261741890254219E-01 a       333     0    23     1     3
  1.9190664418257883E-02 a       334     0    23     1     4
 -8.5199468665362862E-02 a       335     0    23     1     5
 -1.2014691462512357E-01 a       336     0    23     1     6
 -2.6578453139025832E-01 a       337     0    23     1     7
  1.2098532490362346E-01 a       338     0    23     1     8
  1.8461845599358825E-01 a       339     0    23     1     9
  1.3084697590718616E-01 a       340     0    23     1    10
  7.1139458077609241E-02 a       341     0    23     1    11
  4.0940809030494726E-02 a       342     0    23     1    12
 -5.8165230693868239E-02 a       343     0    23     1    13
  1.0402981545933430E-01 a       344     0    23     1    14
 -5.1290439952713207E-02 a       345     0    23     1    15
 -2.2702810449401994E-01 a       346     0    24     1     1
  1.6209673136894354E-01 a       347     0    24     1     2
  2.8291737285905002E-02 a       348     0    24     1     3
  4.2928705131778768E-03 a       349     0    24     1     4
 -1.4549764186928152E-01 a       350     0    24     1     5
 -5.0215714138921548E-03 a       351     0    24     1     6
 -2.6622085448719240E-01 a       352     0    24     1     7
 -2.6104137804430239E-01 a       353     0    24     1     8
 -1.2079621606890790E-02 a       354     0    24     1     9
 -1.1644008236382453E-01 a       355     0    24     1    10
  6.7116270056536942E-01 a       356     0    24     1    11
  5.5430540552472207E-01 a       357     0    24     1    12
  3.0287272951068849E-02 a       358     0    24     1    13
 -5.4824131289713612E-02 a       359     0    24     1    14
 -8.2507038090930601E-02 a       360     0    24     1    15
  1.4882418078094001E-01 a       361     0    25     1     1
 -6.1623517713306097E-01 a       362     0    25     1     2
 -8.6427192203826303E-02 a       363     0    25     1     3
  4.8575731864837837E-02 a       364     0    25     1     4
  7.6712575791031112E-01 a       365     0    25     1     5
 -4.3463020983456141E-01 a       366     0    25     1     6
 -2.4945915715487046E-01 a       367     0    25     1     7
  5.6308364708848702E-01 a       368     0    25     1     8
  1.2091921604140978E+00 a       369     0    25     1     9
  6.1264374406494050E-02 a       370     0    25     1    10
  3.6293256211489949E-01 a       371     0    25     1    11
 -2.6769048077601831E-01 a       372     0    25     1    12
 -1.1515797287782975E-01 a       373     0    25     1    13
 -4.6346715730028555E-02 a       374     0    25     1    14
 -3.0309495265212627E-01 a       375     0    25     1    15
  1.0508252370778719E-01 a       376     0    26     1     1
 -1.2648465518022828E-01 a       377     0    26     1     2
 -3.1717692705160777E-01 a       378     0    26     1     3
  3.8295814240015227E-02 a       379     0    26     1     4
 -4.3300057637946610E-01 a       380     0    26     1     5
 -9.3085444824766578E-02 a       381     0    26     1     6
  1.8729903258184716E-01 a       382     0    26     1     7
 -2.7626553042693600E-02 a       383     0    26     1     8
 -2.3905660873305634E-01 a       384     0    26     1     9
  4.6696392656651382E-02 a       385     0    26     1    10
  5.5397007906977336E-01 a       386     0    26     1    11
 -1.3605951885221021E-01 a       387     0    26     1    12
  5.6100118063118411E-02 a       388     0    26     1    13
  8.0768946796622554E-02 a       389     0    26     1    14
  1.3098947396420879E-01 a       390     0    26     1    15
 -2.5475107830436766E-01 a       391     0    27     1     1
 -2.2007263380453188E+00 a       392     0    27     1     2
  1.0645880300711874E+00 a       393     0    27     1     3
  1.4019844445998550E-01 a       394     0    27     1     4
 -9.5302508008446563E-01 a       395     0    27     1     5
 -5.3160814569309334E-01 a       396     0    27     1     6
 -4.6812344491173841E-01 a       397     0    27     1     7
 -1.9185895419677090E+00 a       398     0    27     1     8
  6.1525091546787969E-01 a       399     0    27     1     9
  2.6884171897337650E-01 a       400     0    27     1    10
 -6.5175876793270404E-01 a       401     0    27     1    11
 -1.3017682391975183E+00 a       402     0    27     1    12
 -9.9157374900958412E-02 a       403     0    27     1    13
  2.0259166648843646E-01 a       404     0    27     1    14
 -1.3889858192044477E-01 a       405     0    27     1    15
 -5.3275053116244142E-01 a       406     0    28     1     1
  9.2304497910558370E-01 a       407     0    28     1     2
 -1.6968130475775269E+00 a       408     0    28     1     3
 -3.1638491593739188E-02 a       409     0    28     1     4
 -2.2484218813619212E+00 a       410     0    28     1     5
 -1.8048751395235390E+00 a       411     0    28     1     6
 -6.1710501472348822E-01 a       412     0    28     1     7
 -9.7151480652633138E-01 a       413     0    28     1     8
  5.9797465792847513E+00 a       414     0    28     1     9
  1.5708891573713775E+00 a       415     0    28     1    10
  3.0870233496752761E+00 a       416     0    28     1    11
  1.1914892109942914E+00 a       417     0    28     1    12
  1.1537286080325337E-01 a       418     0    28     1    13
 -7.2562999267369466E-01 a       419     0    28     1    14
  6.2645337667467060E-01 a       420     0    28     1    15
 -3.4166271042784069E+00 a       421     0    29     1     1
 -1.9826816162641703E+00 a       422     0    29     1     2
 -3.6804798525958327E+00 a       423     0    29     1     3
 -5.9534506819979949E-01 a       424     0    29     1     4
 -8.7253258381252052E-01 a       425     0    29     1     5
 -5.8462217391313420E-01 a       426     0    29     1     6
 -1.0428836004415485E+00 a       427     0    29     1     7
  6.1157663189320910E-01 a       428     0    29     1     8
 -2.4848046080968844E+00 a       429     0    29     1     9
 -1.5438483969028521E-01 a       430     0    29     1    10
 -2.0073371308128232E-01 a       431     0    29     1    11
  6.4532357607817781E-01 a       432     0    29     1    12
 -1.3273673892151086E+00 a       433     0    29     1    13
 -2.6235069782510806E-01 a       434     0    29     1    14
 -1.9341208089116753E+00 a       435     0    29     1    15
  4.1854426931244677E-03 a       436     0    30     1     1
 -6.0248613427381370E+00 a       437     0    30     1     2
 -4.9836109048747543E+00 a       438     0    30     1     3
 -6.1501424211708633E-01 a       439     0    30     1     4
 -4.3693964622940360E+00 a       440     0    30     1     5
 -7.2731771623563919E+00 a       441     0    30     1     6
 -2.3026571246711209E+00 a       442     0    30     1     7
  1.0981464364787588E+01 a       443     0    30     1     8
  1.0238995904163968E+00 a       444     0    30     1     9
  3.1505780246858839E+00 a       445     0    30     1    10
  3.7730500002670770E+00 a       446     0    30     1    11
 -2.0361510333553282E-01 a       447     0    30     1    12
  1.3014157366383336E-01 a       448     0    30     1    13
  1.9554260518620657E-02 a       449     0    30     1    14
 -3.9864136558203933E+00 a       450     0    30     1    15
 -1.4542015479464573E-01 a       451     0    31     1     1
 -3.7327423707130913E-01 a       452     0    31     1     2
 -6.6516671849767983E-01 a       453     0    31     1     3
  9.3372705661293326E-03 a       454     0    31     1     4
 -1.8711330015745922E-01 a       455     0    31     1     5
  2.5123334214165743E-01 a       456     0    31     1     6
 -7.3286341720912618E-01 a       457     0    31     1     7
  3.4990320979537681E-01 a       458     0    31     1     8
  9.2624477051279697E-01 a       459     0    31     1     9
  1.2588993095613818E-01 a       460     0    31     1    10
  8.7936273457890027E-02 a       461     0    31     1    11
  6.0803796016159550E-01 a       462     0    31     1    12
 -1.3646095943678868E-01 a       463     0    31     1    13
 -5.2328899712822022E-02 a       464     0    31     1    14
 -3.2314459010445279E-01 a       465     0    31     1    15
 -1.4303786411325126E-01 a       466     0    32     1     1
 -4.1095945287972641E-01 a       467     0    32     1     2
 -2.1898189105993340E-01 a       468     0    32     1     3
 -4.6616887660380895E-03 a       469     0    32     1     4
  2.1625259979649825E-01 a       470     0    32     1     5
 -6.4112693971569856E-01 a       471     0    32     1     6
  3.0825593574203680E-01 a       472     0    32     1     7
  3.3357656359335852E-02 a       473     0    32     1     8
  3.7887299408662101E-01 a       474     0    32     1     9
  6.6472558418199268E-02 a       475     0    32     1    10
  1.9397945215097803E-01 a       476     0    32     1    11
 -3.0782452698997859E-01 a       477     0    32     1    12
 -2.6598599316129519E-02 a       478     0    32     1    13
 -9.6479792033438150E-02 a       479     0    32     1    14
 -2.0670519091610523E-01 a       480     0    32     1    15
  3.4741209951508722E-01 a       481     0    33     1     1
  1.0887883385723280E+00 a       482     0    33     1     2
 -3.3250366821922966E-01 a       483     0    33     1     3
 -5.0309560322438529E-01 a       484     0    33     1     4
  7.4617122840855574E-02 a       485     0    33     1     5
 -8.5466171139442604E-01 a       486     0    33     1     6
 -1.4045484543639073E+00 a       487     0    33     1     7
 -1.0147251909983300E-02 a       488     0    33     1     8
 -7.3619630381089218E-01 a       489     0    33     1     9
 -1.7974158657576618E+00 a       490     0    33     1    10
  5.6112137228441672E-01 a       491     0    33     1    11
  9.9159344011057782E-01 a       492     0    33     1    12
  8.5704624057506762E-01 a       493     0    33     1    13
 -1.5892385964588401E-01 a       494     0    33     1    14
  1.7965473653099370E-01 a       495     0    33     1    15
  2.7037096630145152E-01 a       496     0    34     1     1
 -6.5341503287792102E-01 a       497     0    34     1     2
  2.6279361517046745E-01 a       498     0    34     1     3
  7.0374931204404370E-02 a       499     0    34     1     4
 -1.1058011806452388E+00 a       500     0    34     1     5
 -6.7698961818993164E-01 a       501     0    34     1     6
 -9.2707488365785540E-01 a       502     0    34     1     7
 -4.2851471535373514E-01 a       503     0    34     1     8
 -1.8796804143709942E+00 a       504     0    34     1     9
  6.2339100623868826E-01 a       505     0    34     1    10
 -6.5448865602042061E-01 a       506     0    34     1    11
  6.0216761815935782E-01 a       507     0    34     1    12
 -3.0207823618528615E-03 a       508     0    34     1    13
  1.2821266035414267E-01 a       509     0    34     1    14
 -2.2870409769162695E-01 a       510     0    34     1    15
  2.0552586461098250E+00 a       511     0    35     1     1
 -1.7828065523201647E-01 a       512     0    35     1     2
  3.2854238432663725E+00 a       513     0    35     1     3
  2.7737678440506359E-02 a       514     0    35     1     4
 -1.1396760624797224E+00 a       515     0    35     1     5
  1.8365089307977358E+00 a       516     0    35     1     6
 -3.4241951607417193E-02 a       517     0    35     1     7
 -2.3297735612336252E+00 a       518     0    35     1     8
  2.0338059356111078E+00 a       519     0    35     1     9
 -1.1244038251870596E+00 a       520     0    35     1    10
 -6.2479935672242104E-01 a       521     0    35     1    11
 -2.9130722400865636E+00 a       522     0    35     1    12
  6.3926532517110801E-01 a       523     0    35     1    13
  2.2008227801624680E+00 a       524     0    35     1    14
  3.9526140198829862E-01 a       525     0    35     1    15
  2.3771713357516593E-02 a       526     0    36     1     1
 -4.2171853624143711E+00 a       527     0    36     1     2
  2.9042678669754363E+00 a       528     0    36     1     3
  1.4997156107249545E+00 a       529     0    36     1     4
